,0,1,2,3,4,5,6
0,-1.1025819725342096,1.4803994830968652,-1.927614045821363,0.2368942014369728,0.4274376133903762,-0.3020900115632291,0.9532003444548129
1,-0.9925510708082242,0.1624280307963681,1.1417727431621743,-0.14573646452893163,-0.8525002846127572,-1.3065922290414238,-0.8711376470251556
2,-0.3323656604523124,-1.155543421504129,-0.9478456799357097,-0.6727936678422739,-0.024305174140141432,-0.20046014976598764,0.33003538696908113
3,0.54788155335557,-1.8145291476543775,1.865844015506953,-0.6895132309623756,-0.17488610331698065,-0.8576768271179522,-0.11250204660774293
4,-0.44239656217829776,0.49192089387149235,-1.605825118973706,-0.11752906756426743,1.4815041176282508,0.713654075553363,1.2151102541227292
5,0.1077579464516288,-0.16706483227875613,1.0110757160486772,-1.548186103100721,1.1803422592745723,-0.0795063912024949,1.6576476876995534
6,-0.11230385700034183,0.1624280307963681,0.08642033708132288,1.3647794387445211,-0.17488610331698065,4.501617339163009,-0.4015060848619954
7,0.1077579464516288,0.49192089387149235,-0.2176360165763866,1.4498375597708841,1.1803422592745723,2.3596095804940402,0.9532003444548129
8,-0.22233475872632713,-0.4965576953538804,0.16802792371535755,-1.776748666257551,-0.25017656790540027,0.4429730813733588,-0.5731022325754578
9,-0.22233475872632713,0.1624280307963681,-1.0989303808568367,2.3247090939212587,-0.32546703249381986,-0.503001825849339,0.21262749642829107
10,0.1077579464516288,0.8214137569466166,1.6409917921472503,0.28733007205395444,0.05098529044827818,-0.17559193761128108,0.07715685349661022
11,-0.44239656217829776,-0.16706483227875613,0.7230709617845902,1.549747746179344,1.4062136530398313,0.3406809634511472,1.2512357589045109
12,-1.1025819725342096,0.49192089387149235,0.41068387408049317,0.3587385103842665,-0.5513384262590787,-0.5273602553812111,-0.29312957051665073
13,-0.002272955274356516,-0.4965576953538804,0.4418299598685354,1.1861508893919235,-0.7772098200243376,-1.1997117625821658,-0.8350121422433741
14,0.3278197499035994,1.1509066200217408,-0.872684545268277,0.6503594988137955,-0.09959563872856105,-0.3819073301994264,0.6100080490278882
15,0.3278197499035994,0.49192089387149235,0.06525615814777305,-0.5580299593452132,-0.7772098200243376,1.7069122629563473,-0.5911649849663485
16,0.877974258533526,0.1624280307963681,0.9839279244088787,-0.6639417337054483,0.7285994717440547,0.46434322760151275,0.4113177727280896
17,-0.11230385700034183,-0.4965576953538804,0.7451988744576169,0.21882502116315863,-0.8525002846127572,-1.4174996471017876,-0.880169023220601
18,-0.6624583656302684,0.1624280307963681,1.1440220592720454,1.2250178754429086,-0.09959563872856105,0.03317796847640727,-0.1486275513895245
19,-1.212612874260195,0.49192089387149235,-0.1817081330292803,0.5001396397003317,1.4815041176282508,-0.33326273322223443,0.9170748396730314
20,-0.11230385700034183,-1.155543421504129,0.4916553744964475,0.5908350006752582,-0.17488610331698065,-0.8851764525654536,-0.09443929421685215
21,-0.3323656604523124,-0.8260505584290047,-1.5607442176893114,0.7643480680735435,-0.17488610331698065,0.20492065150011565,-0.5640708563800124
22,-1.1025819725342096,-1.8145291476543775,-0.2250288260296559,1.0575620935980181,-0.701919355435918,-0.44286917665420444,-0.6995414993116932
23,0.3278197499035994,0.8214137569466166,-0.47222403147583175,-0.7574999514036354,0.1262757550366978,0.6099767757091208,-0.0583137894350706
24,-0.44239656217829776,0.49192089387149235,-1.0115184774929584,1.0530649835546133,-0.09959563872856105,0.32240309075026746,-0.3021609467120961
25,-0.6624583656302684,0.49192089387149235,-0.10483814292837605,-1.27012936581522,-0.4760479616706591,-0.34397582900127505,-0.39247470866655
26,-1.212612874260195,0.1624280307963681,1.3386503021044334,-0.8862938857487375,-0.32546703249381986,0.19201554689388728,-0.6634159945299116
27,0.2177888481776141,-0.4965576953538804,1.5437329643768944,-1.6203635110878585,0.05098529044827818,1.685841274213246,0.7545100681550144
